Asset,-------(1)-------,-------(3)-------,Sub-number,Depreciation key,Plant,Capitalized On,Ord.dep.start date,Cost Center,Description,Life,Location,  Cum.acq.value,Spec.depreciation,Vendor,     Accum.dep.,Quantity,WBS Element, Start book.val,Base Unit of Measure,-------(4)-------,Currency,-------(2)-------,Write-ups,  Trans.acq.val,    Trns.AccDep,       PlndDep,   End book val
340004447,,,0,TH02,,03/23/2021,03/23/2021,10050526,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,054.56",1,,"3,011.44",EA,,THB,,0,0,0,"-1,013.72","1,997.72"
340004448,,,0,TH02,,03/23/2021,03/23/2021,10050384,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,054.56",1,,"3,011.44",EA,,THB,,0,0,0,"-1,013.72","1,997.72"
340004449,,,0,TH02,,03/23/2021,03/23/2021,10050550,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,054.56",1,,"3,011.44",EA,,THB,,0,0,0,"-1,013.72","1,997.72"
340004450,,,0,TH02,,03/23/2021,03/23/2021,10050502,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,054.56",1,,"3,011.44",EA,,THB,,0,0,0,"-1,013.72","1,997.72"
340004451,,,0,TH02,,03/23/2021,03/23/2021,10050522,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,054.56",1,,"3,011.44",EA,,THB,,0,0,0,"-1,013.72","1,997.72"
340004452,,,0,TH02,,03/23/2021,03/23/2021,10050514,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,054.56",1,,"3,011.44",EA,,THB,,0,0,0,"-1,013.72","1,997.72"
340004453,,,0,TH02,,03/23/2021,03/23/2021,10050499,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,054.56",1,,"3,011.44",EA,,THB,,0,0,0,"-1,013.72","1,997.72"
340004454,,,0,TH02,,03/23/2021,03/23/2021,10050544,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,054.56",1,,"3,011.44",EA,,THB,,0,0,0,"-1,013.72","1,997.72"
340004455,,,0,TH02,,03/23/2021,03/23/2021,10050498,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,054.56",1,,"3,011.44",EA,,THB,,0,0,0,"-1,013.72","1,997.72"
340004456,,,0,TH02,,03/23/2021,03/23/2021,10050528,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,054.56",1,,"3,011.44",EA,,THB,,0,0,0,"-1,013.72","1,997.72"
340004457,,,0,TH02,,03/23/2021,03/23/2021,10050508,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,054.56",1,,"3,011.44",EA,,THB,,0,0,0,"-1,013.72","1,997.72"
340004458,,,0,TH02,,03/23/2021,03/23/2021,10050510,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,054.56",1,,"3,011.44",EA,,THB,,0,0,0,"-1,013.72","1,997.72"
340004459,,,0,TH02,,03/23/2021,03/23/2021,10050496,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,054.56",1,,"3,011.44",EA,,THB,,0,0,0,"-1,013.72","1,997.72"
340004460,,,0,TH02,,03/23/2021,03/23/2021,10050530,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,054.56",1,,"3,011.44",EA,,THB,,0,0,0,"-1,013.72","1,997.72"
340004461,,,0,TH02,,03/23/2021,03/23/2021,10050487,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,054.56",1,,"3,011.44",EA,,THB,,0,0,0,"-1,013.72","1,997.72"
340004462,,,0,TH02,,03/23/2021,03/23/2021,10050531,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,054.56",1,,"3,011.44",EA,,THB,,0,0,0,"-1,013.72","1,997.72"
340004463,,,0,TH02,,03/24/2021,03/24/2021,10020050,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004464,,,0,TH02,,03/24/2021,03/24/2021,10050033,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004465,,,0,TH02,,03/24/2021,03/24/2021,10020050,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004466,,,0,TH02,,03/24/2021,03/24/2021,10050533,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004467,,,0,TH02,,03/24/2021,03/24/2021,10020050,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004468,,,0,TH02,,03/24/2021,03/24/2021,10050513,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004469,,,0,TH02,,03/24/2021,03/24/2021,10050510,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004470,,,0,TH02,,03/24/2021,03/24/2021,10050525,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004471,,,0,TH02,,03/24/2021,03/24/2021,10050498,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004472,,,0,TH02,,03/24/2021,03/24/2021,10050542,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004473,,,0,TH02,,03/24/2021,03/24/2021,10050100,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004474,,,0,TH02,,03/24/2021,03/24/2021,10050540,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004475,,,0,TH02,,03/24/2021,03/24/2021,10020017,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004476,,,0,TH02,,03/24/2021,03/24/2021,10050545,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004477,,,0,TH02,,03/24/2021,03/24/2021,10020050,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004478,,,0,TH02,,03/24/2021,03/24/2021,10050538,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004479,,,0,TH02,,03/24/2021,03/24/2021,10020050,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004480,,,0,TH02,,03/24/2021,03/24/2021,10050537,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004481,,,0,TH02,,03/24/2021,03/24/2021,10020050,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004482,,,0,TH02,,03/24/2021,03/24/2021,10050116,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004483,,,0,TH02,,03/24/2021,03/24/2021,10050555,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004484,,,0,TH02,,03/24/2021,03/24/2021,10050560,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004485,,,0,TH02,,03/24/2021,03/24/2021,10050048,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004486,,,0,TH02,,03/24/2021,03/24/2021,10020017,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004487,,,0,TH02,,03/24/2021,03/24/2021,10050524,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004488,,,0,TH02,,03/24/2021,03/24/2021,10050012,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004489,,,0,TH02,,03/24/2021,03/24/2021,10050523,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004490,,,0,TH02,,03/24/2021,03/24/2021,10050518,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004491,,,0,TH02,,03/24/2021,03/24/2021,10050220,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004492,,,0,TH02,,03/24/2021,03/24/2021,10050504,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004493,,,0,TH02,,03/24/2021,03/24/2021,10050522,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004494,,,0,TH02,,03/24/2021,03/24/2021,10050544,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004495,,,0,TH02,,03/24/2021,03/24/2021,10050528,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004496,,,0,TH02,,03/24/2021,03/24/2021,10020050,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004497,,,0,TH02,,03/24/2021,03/24/2021,10050487,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004498,,,0,TH02,,03/24/2021,03/24/2021,10050496,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004499,,,0,TH02,,03/24/2021,03/24/2021,10050508,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004500,,,0,TH02,,03/24/2021,03/24/2021,10050526,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004501,,,0,TH02,,03/24/2021,03/24/2021,10020050,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004502,,,0,TH02,,03/24/2021,03/24/2021,10020050,E00005-โทรศัพท์-Xiaomi-Redmi 9T (4/64GB),003/000,,"3,850.00",,,-995.02,1,,"2,854.98",EA,,THB,,0,0,0,-959.86,"1,895.12"
340004503,,,0,TH02,,04/02/2021,04/02/2021,10050555,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004504,,,0,TH02,,04/02/2021,04/02/2021,10050571,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004505,,,0,TH02,,04/02/2021,04/02/2021,10050523,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004506,,,0,TH02,,04/02/2021,04/02/2021,10050565,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004507,,,0,TH02,,04/02/2021,04/02/2021,10050513,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004508,,,0,TH02,,04/02/2021,04/02/2021,10050562,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004509,,,0,TH02,,04/02/2021,04/02/2021,10050556,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004510,,,0,TH02,,04/02/2021,04/02/2021,10050520,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004511,,,0,TH02,,04/02/2021,04/02/2021,10020053,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004512,,,0,TH02,,04/02/2021,04/02/2021,10050537,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004513,,,0,TH02,,04/02/2021,04/02/2021,10050542,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004514,,,0,TH02,,04/02/2021,04/02/2021,10050524,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004515,,,0,TH02,,04/02/2021,04/02/2021,10050517,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004516,,,0,TH02,,04/02/2021,04/02/2021,10050545,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004517,,,0,TH02,,04/02/2021,04/02/2021,10050552,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004518,,,0,TH02,,04/02/2021,04/02/2021,10050567,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004519,,,0,TH02,,04/02/2021,04/02/2021,10050560,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004520,,,0,TH02,,04/02/2021,04/02/2021,10050558,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004521,,,0,TH02,,04/02/2021,04/02/2021,10050557,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004522,,,0,TH02,,04/02/2021,04/02/2021,10050566,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004523,,,0,TH02,,04/02/2021,04/02/2021,10050525,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004524,,,0,TH02,,04/02/2021,04/02/2021,10020044,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004525,,,0,TH02,,04/02/2021,04/02/2021,10050504,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004526,,,0,TH02,,04/02/2021,04/02/2021,10050538,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004527,,,0,TH02,,04/02/2021,04/02/2021,10050519,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004528,,,0,TH02,,04/02/2021,04/02/2021,10050511,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,017.43",1,,"3,048.57",EA,,THB,,0,0,0,"-1,013.72","2,034.85"
340004529,,,0,TH02,,04/05/2021,04/05/2021,10050518,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,"-1,006.29",1,,"3,059.71",EA,,THB,,0,0,0,"-1,013.72","2,045.99"
340004530,,,0,TH02,,04/05/2021,04/05/2021,10020025,K00021-เมาส์-Apple-Magic 2 (#MLA02ZA/A),003/000,,"2,290.00",,,-566.75,1,,"1,723.25",EA,,THB,,0,0,0,-570.93,"1,152.32"
340004531,,,0,TH02,,04/05/2021,04/05/2021,10020005,K00021-เมาส์-Apple-Magic 2 (#MLA02ZA/A),003/000,,"2,290.00",,,-566.75,1,,"1,723.25",EA,,THB,,0,0,0,-570.93,"1,152.32"
340004532,,,0,TH02,,04/05/2021,04/05/2021,10020017,K00021-เมาส์-Apple-Magic 2 (#MLA02ZA/A),003/000,,"2,290.00",,,-566.75,1,,"1,723.25",EA,,THB,,0,0,0,-570.93,"1,152.32"
340004533,,,0,TH02,,06/01/2021,06/01/2021,10050504,F00008-เครื่องสำรองไฟ-APC-BX650LI MS,003/000,,"1,535.45",,,-300.08,1,,"1,235.37",EA,,THB,,0,0,0,-382.81,852.56
340004534,,,0,TH02,,06/01/2021,06/01/2021,10050504,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,868.50",,,-951.47,1,,"3,917.03",EA,,THB,,0,0,0,"-1,213.79","2,703.24"
340004535,,,0,TH02,,09/21/2021,02/25/2022,10050702,G00013-เครื่องปริ้นเตอร์-EPSON-M3170,003/000,,0,,,0,1,,0,EA,,THB,,0,"5,885.00",0,"-1,171.63","4,713.37"
340004536,,,0,TH02,,06/02/2021,06/02/2021,10050556,F00008-เครื่องสำรองไฟ-APC-BX650LI MS,003/000,,"1,535.45",,,-298.68,1,,"1,236.77",EA,,THB,,0,0,0,-382.81,853.96
340004537,,,0,TH02,,06/02/2021,06/02/2021,10050556,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,868.50",,,-947.02,1,,"3,921.48",EA,,THB,,0,0,0,"-1,213.79","2,707.69"
340004539,,,0,TH02,,03/01/2021,03/04/2021,10020053,F00008-เครื่องสำรองไฟ-APC-BX650LI MS,003/000,,"1,535.45",,,-424.88,1,,"1,110.57",EA,,THB,,0,0,0,-382.81,727.76
340004540,,,0,TH02,,06/04/2021,06/04/2021,10050557,F00008-เครื่องสำรองไฟ-APC-BX650LI MS,003/000,,"1,535.45",,,-295.87,1,,"1,239.58",EA,,THB,,0,0,0,-382.81,856.77
340004542,,,0,TH02,,06/04/2021,06/04/2021,10050557,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,868.50",,,-938.13,1,,"3,930.37",EA,,THB,,0,0,0,"-1,213.79","2,716.58"
340004543,,,0,TH02,,06/29/2021,06/29/2021,10050520,F00008-เครื่องสำรองไฟ-APC-BX650LI MS,003/000,,"1,535.45",,,-260.82,1,,"1,274.63",EA,,THB,,0,0,0,-382.81,891.82
340004544,,,0,TH02,,06/29/2021,06/29/2021,10050520,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,868.50",,,-826.98,1,,"4,041.52",EA,,THB,,0,0,0,"-1,213.79","2,827.73"
340004546,,,0,TH02,,05/27/2021,05/27/2021,10050538,F00008-เครื่องสำรองไฟ-APC-BX650LI MS,003/000,,"1,535.44",,,-307.09,1,,"1,228.35",EA,,THB,,0,0,0,-382.81,845.54
340004548,,,0,TH02,,05/27/2021,05/27/2021,10050538,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,868.50",,,-973.7,1,,"3,894.80",EA,,THB,,0,0,0,"-1,213.79","2,681.01"
340004549,,,0,TH02,,06/08/2021,06/08/2021,10050525,F00008-เครื่องสำรองไฟ-APC-BX650LI MS,003/000,,"1,535.45",,,-290.26,1,,"1,245.19",EA,,THB,,0,0,0,-382.81,862.38
340004551,,,0,TH02,,06/08/2021,06/08/2021,10050525,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,868.50",,,-920.35,1,,"3,948.15",EA,,THB,,0,0,0,"-1,213.79","2,734.36"
340004552,,,0,TH02,,05/27/2021,05/27/2021,10050527,F00008-เครื่องสำรองไฟ-APC-BX650LI MS,003/000,,"1,535.46",,,-307.09,1,,"1,228.37",EA,,THB,,0,0,0,-382.81,845.56
340004553,,,0,TH02,,05/27/2021,05/27/2021,10050527,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,868.50",,,-973.7,1,,"3,894.80",EA,,THB,,0,0,0,"-1,213.79","2,681.01"
340004555,,,0,TH02,,05/21/2021,05/21/2021,10050517,F00008-เครื่องสำรองไฟ-APC-BX650LI MS,003/000,,"1,535.45",,,-315.5,1,,"1,219.95",EA,,THB,,0,0,0,-382.81,837.14
340004556,,,0,TH02,,05/21/2021,05/21/2021,10050517,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,868.50",,,"-1,000.38",1,,"3,868.12",EA,,THB,,0,0,0,"-1,213.79","2,654.33"
340004557,,,0,TH02,,12/02/2021,12/02/2021,10020025,G00021-เครื่องปริ้นเตอร์-Brother-PT-D450,003/000,,"2,445.00",,,-66.99,1,,"2,378.01",EA,,THB,,0,0,0,-609.58,"1,768.43"
340004558,,,0,TH02,,06/07/2021,06/07/2021,10050518,F00008-เครื่องสำรองไฟ-APC-BX650LI MS,003/000,,"1,535.45",,,-291.67,1,,"1,243.78",EA,,THB,,0,0,0,-382.81,860.97
